operation_date,driver_id,assigned_requests,completed_trips,driver_cancellations,driver_reliability_rate,avg_response_minutes,avg_trip_duration_minutes,total_final_fare_inr
2026-01-07,DRV-001731,1,1,0,1.0000000000000000,6.15,6.533333333333333,171.69
2026-01-07,DRV-000970,2,2,0,1.0000000000000000,3.675,58.75,1193.58
2026-01-07,DRV-000231,2,2,0,1.0000000000000000,4.283333333333333,31.008333333333333,630.19
2026-01-07,DRV-002317,1,1,0,1.0000000000000000,6.65,67.36666666666666,220.58
2026-01-07,DRV-000542,1,1,0,1.0000000000000000,5.116666666666666,39.1,134.80
2026-01-07,DRV-002314,1,1,0,1.0000000000000000,2.7333333333333334,38.75,360.97
2026-01-07,DRV-002567,2,2,0,1.0000000000000000,2.125,73.14166666666667,230.77
2026-01-07,DRV-002066,1,1,0,1.0000000000000000,2.6166666666666667,9.3,53.49
2026-01-06,DRV-000244,1,1,0,1.0000000000000000,3.1166666666666667,50.5,200.96
2026-01-07,DRV-001273,1,1,0,1.0000000000000000,6.616666666666666,31.716666666666665,487.96
2026-01-07,DRV-000502,1,0,1,0E-16,4.483333333333333,,0.00
2026-01-06,DRV-000090,1,0,0,0E-16,3.1333333333333333,,0.00
2026-01-07,DRV-002739,1,0,0,0E-16,3.183333333333333,,0.00
2026-01-06,DRV-000055,1,1,0,1.0000000000000000,2.7333333333333334,64.88333333333334,330.82
2026-01-07,DRV-002455,1,1,0,1.0000000000000000,3.65,13.283333333333333,968.86
2026-01-07,DRV-002724,1,0,0,0E-16,6.633333333333334,,0.00
2026-01-07,DRV-001698,1,1,0,1.0000000000000000,3.65,80.43333333333334,2416.86
2026-01-06,DRV-000084,1,1,0,1.0000000000000000,3.1333333333333333,39.3,1001.02
2026-01-06,DRV-000060,1,1,0,1.0000000000000000,4.166666666666667,36.833333333333336,771.83
2026-01-07,DRV-000060,1,0,0,0E-16,4.166666666666667,,0.00
2026-01-07,DRV-001626,1,1,0,1.0000000000000000,3.9,70.31666666666666,253.42
2026-01-07,DRV-001553,1,1,0,1.0000000000000000,3.6166666666666667,84.98333333333333,134.92
2026-01-07,DRV-001258,2,2,0,1.0000000000000000,3.85,58.65833333333333,1683.23
2026-01-06,DRV-001753,1,1,0,1.0000000000000000,5.45,86.16666666666667,119.53
2026-01-07,DRV-000235,2,1,0,0.5000000000000000,4.55,78.98333333333333,376.35
2026-01-07,DRV-001214,2,1,0,0.5000000000000000,5.125,18.616666666666667,840.15
2026-01-06,DRV-001960,1,1,0,1.0000000000000000,2.7666666666666666,17.966666666666665,504.65
2026-01-06,DRV-001852,1,1,0,1.0000000000000000,6.833333333333333,25.35,417.88
2026-01-07,DRV-001225,2,1,0,0.5000000000000000,5.3,18.616666666666667,262.95
2026-01-07,DRV-002045,1,1,0,1.0000000000000000,5.733333333333333,52.95,317.47
2026-01-07,DRV-002172,2,2,0,1.0000000000000000,3.4833333333333334,61.63333333333333,1660.68
2026-01-08,DRV-000230,2,2,0,1.0000000000000000,3.825,80.64166666666667,535.55
2026-01-08,DRV-001144,1,0,1,0E-16,0.7833333333333333,,0.00
2026-01-08,DRV-002686,1,1,0,1.0000000000000000,5.083333333333333,47.35,163.75
2026-01-08,DRV-000632,1,1,0,1.0000000000000000,3.7666666666666666,68.91666666666667,60.55
2026-01-08,DRV-000331,1,1,0,1.0000000000000000,6.116666666666666,75.0,117.04
2026-01-08,DRV-001376,4,0,1,0E-16,3.1041666666666665,,0.00
2026-01-08,DRV-000410,3,3,0,1.0000000000000000,3.611111111111111,80.72777777777779,1456.52
2026-01-08,DRV-001249,2,1,1,0.5000000000000000,4.166666666666667,79.28333333333333,274.09
2026-01-08,DRV-001470,1,1,0,1.0000000000000000,5.333333333333333,57.55,236.03
2026-01-08,DRV-001122,1,1,0,1.0000000000000000,4.766666666666667,20.116666666666667,585.12
2026-01-08,DRV-002733,2,2,0,1.0000000000000000,1.6833333333333333,56.233333333333334,1115.96
2026-01-08,DRV-000363,2,2,0,1.0000000000000000,4.966666666666667,55.208333333333336,818.68
2026-01-08,DRV-002725,1,1,0,1.0000000000000000,6.866666666666666,13.8,106.79
2026-01-07,DRV-001759,1,1,0,1.0000000000000000,2.316666666666667,25.4,278.07
2026-01-08,DRV-002616,2,2,0,1.0000000000000000,2.8916666666666666,27.141666666666666,822.33
2026-01-07,DRV-001707,1,1,0,1.0000000000000000,3.5166666666666666,19.6,848.98
2026-01-08,DRV-001777,1,1,0,1.0000000000000000,3.2,31.516666666666666,98.79
2026-01-08,DRV-000836,2,2,0,1.0000000000000000,1.3583333333333334,44.09166666666667,2036.61
2026-01-08,DRV-002176,3,3,0,1.0000000000000000,3.0055555555555555,16.18888888888889,716.93
2026-01-08,DRV-001774,1,1,0,1.0000000000000000,5.7,66.83333333333333,54.68
2026-01-08,DRV-001899,1,0,1,0E-16,5.9,,0.00
2026-01-08,DRV-002188,2,0,1,0E-16,6.133333333333334,,0.00
2026-01-07,DRV-001169,2,1,0,0.5000000000000000,1.775,63.53333333333333,304.91
2026-01-08,DRV-002156,2,2,0,1.0000000000000000,4.541666666666667,68.4,263.63
2026-01-08,DRV-001215,1,1,0,1.0000000000000000,1.6,42.11666666666667,617.89
2026-01-08,DRV-001688,1,1,0,1.0000000000000000,6.816666666666666,29.3,514.83
2026-01-08,DRV-000023,1,1,0,1.0000000000000000,6.2,79.98333333333333,301.71
2026-01-08,DRV-000965,1,0,0,0E-16,4.266666666666667,,0.00
2026-01-08,DRV-002193,1,1,0,1.0000000000000000,0.3333333333333333,55.85,295.71
2026-01-08,DRV-002290,1,1,0,1.0000000000000000,5.533333333333333,56.15,1156.52
2026-01-08,DRV-001205,3,3,0,1.0000000000000000,1.422222222222222,32.75555555555555,1467.13
2026-01-08,DRV-002007,1,0,0,0E-16,4.733333333333333,,0.00
2026-01-08,DRV-001496,1,1,0,1.0000000000000000,4.483333333333333,30.55,177.18
2026-01-08,DRV-000902,1,1,0,1.0000000000000000,6.833333333333333,76.8,198.96
2026-01-07,DRV-001816,1,1,0,1.0000000000000000,3.4,62.68333333333333,965.29
2026-01-07,DRV-000649,1,1,0,1.0000000000000000,0.9333333333333333,48.1,123.81
2026-01-08,DRV-002605,1,0,0,0E-16,3.8833333333333333,,0.00
2026-01-08,DRV-002797,1,1,0,1.0000000000000000,4.083333333333333,29.05,591.60
2026-01-08,DRV-001453,2,1,0,0.5000000000000000,3.775,85.9,1288.69
2026-01-08,DRV-000999,2,0,2,0E-16,2.8333333333333335,,0.00
2026-01-08,DRV-000600,1,1,0,1.0000000000000000,6.116666666666666,71.51666666666667,71.49
2026-01-08,DRV-000335,2,0,1,0E-16,6.683333333333334,,0.00
2026-01-08,DRV-000941,1,1,0,1.0000000000000000,3.466666666666667,66.21666666666667,69.45
2026-01-08,DRV-002178,1,1,0,1.0000000000000000,6.35,63.06666666666667,138.58
2026-01-08,DRV-000381,1,1,0,1.0000000000000000,3.3666666666666667,74.63333333333334,129.62
2026-01-08,DRV-000434,2,1,0,0.5000000000000000,1.2833333333333334,73.48333333333333,175.85
2026-01-08,DRV-000813,3,2,0,0.6666666666666667,3.3777777777777778,78.51666666666667,1290.42
2026-01-08,DRV-000811,1,0,1,0E-16,2.6333333333333333,,0.00
2026-01-08,DRV-001481,1,1,0,1.0000000000000000,1.8166666666666667,52.8,532.51
2026-01-08,DRV-002383,1,0,0,0E-16,0.3333333333333333,,0.00
2026-01-08,DRV-000360,2,2,0,1.0000000000000000,6.075,43.80833333333333,703.80
2026-01-08,DRV-002309,1,1,0,1.0000000000000000,1.1,67.3,375.76
2026-01-08,DRV-002721,1,1,0,1.0000000000000000,6.25,19.566666666666666,249.20
2026-01-09,DRV-000187,2,2,0,1.0000000000000000,5.525,52.475,1215.04
2026-01-09,DRV-000699,2,1,1,0.5000000000000000,4.9,63.7,69.32
2026-01-09,DRV-002436,1,1,0,1.0000000000000000,2.466666666666667,83.75,694.37
2026-01-09,DRV-000063,4,4,0,1.0000000000000000,4.133333333333334,41.775,911.43
2026-01-09,DRV-001699,4,1,1,0.2500000000000000,5.491666666666666,68.28333333333333,272.32
2026-01-09,DRV-000384,3,2,1,0.6666666666666667,3.066666666666667,30.675,673.32
2026-01-09,DRV-001854,2,2,0,1.0000000000000000,3.025,52.56666666666667,444.39
2026-01-08,DRV-001179,1,1,0,1.0000000000000000,3.7,47.11666666666667,345.04
2026-01-09,DRV-002055,4,2,1,0.5000000000000000,3.8958333333333335,38.88333333333333,972.22
2026-01-09,DRV-001288,2,1,0,0.5000000000000000,3.475,44.5,139.35
2026-01-09,DRV-002365,3,3,0,1.0000000000000000,3.6333333333333333,32.02777777777778,1946.90
2026-01-08,DRV-000061,1,1,0,1.0000000000000000,6.1,76.3,665.54
2026-01-09,DRV-002483,3,2,0,0.6666666666666667,2.6055555555555556,53.15,754.94
2026-01-09,DRV-001047,1,1,0,1.0000000000000000,3.466666666666667,48.7,90.29
2026-01-09,DRV-001153,2,2,0,1.0000000000000000,3.2583333333333333,37.8,675.26
2026-01-09,DRV-000973,3,3,0,1.0000000000000000,2.211111111111111,47.21111111111111,2468.63
2026-01-09,DRV-000414,1,0,1,0E-16,0.6333333333333333,,0.00
2026-01-08,DRV-002446,2,2,0,1.0000000000000000,5.841666666666667,48.291666666666664,295.73
2026-01-09,DRV-000080,1,0,0,0E-16,4.766666666666667,,0.00
2026-01-09,DRV-001133,1,1,0,1.0000000000000000,4.566666666666666,17.666666666666668,342.67
2026-01-09,DRV-002264,2,2,0,1.0000000000000000,4.141666666666667,11.575,853.82
2026-01-09,DRV-002249,2,2,0,1.0000000000000000,1.6416666666666666,47.891666666666666,677.46
2026-01-09,DRV-001165,3,3,0,1.0000000000000000,5.805555555555555,61.42777777777778,1136.01
2026-01-09,DRV-001539,1,0,0,0E-16,1.3666666666666667,,0.00
2026-01-09,DRV-002371,1,1,0,1.0000000000000000,1.55,55.233333333333334,170.95
2026-01-09,DRV-000268,2,2,0,1.0000000000000000,2.675,83.875,879.31
2026-01-08,DRV-002507,1,1,0,1.0000000000000000,6.883333333333334,26.05,641.66
2026-01-09,DRV-001410,2,2,0,1.0000000000000000,4.758333333333334,13.358333333333333,696.30
2026-01-09,DRV-000158,1,0,1,0E-16,2.4166666666666665,,0.00
2026-01-09,DRV-001911,1,1,0,1.0000000000000000,0.65,14.683333333333334,324.51
2026-01-08,DRV-001277,1,1,0,1.0000000000000000,2.3833333333333333,9.283333333333333,703.19
2026-01-09,DRV-000617,3,3,0,1.0000000000000000,2.3277777777777775,43.96111111111111,452.22
2026-01-09,DRV-000356,2,1,1,0.5000000000000000,4.091666666666667,88.5,680.55
2026-01-08,DRV-000803,1,0,1,0E-16,4.65,,0.00
2026-01-09,DRV-002719,1,0,0,0E-16,5.633333333333334,,0.00
2026-01-09,DRV-002677,2,1,0,0.5000000000000000,3.2583333333333333,82.7,83.94
2026-01-09,DRV-002254,2,2,0,1.0000000000000000,3.4916666666666667,46.05,1370.19
2026-01-09,DRV-000801,1,0,0,0E-16,5.916666666666667,,0.00
2026-01-09,DRV-001159,3,1,0,0.3333333333333333,3.9777777777777774,19.716666666666665,671.89
2026-01-09,DRV-000223,2,1,1,0.5000000000000000,1.9416666666666667,59.9,103.66
2026-01-09,DRV-001970,2,1,0,0.5000000000000000,3.5,15.716666666666667,535.29
2026-01-09,DRV-000857,1,1,0,1.0000000000000000,4.083333333333333,24.0,248.50
2026-01-09,DRV-002011,2,2,0,1.0000000000000000,2.966666666666667,63.59166666666667,719.45
2026-01-09,DRV-002224,1,1,0,1.0000000000000000,2.5166666666666666,63.0,334.77
2026-01-09,DRV-000289,1,1,0,1.0000000000000000,1.25,18.283333333333335,566.51
2026-01-08,DRV-001821,1,1,0,1.0000000000000000,6.9,60.36666666666667,279.22
2026-01-09,DRV-002566,1,0,0,0E-16,1.8333333333333333,,0.00
2026-01-09,DRV-002504,1,1,0,1.0000000000000000,5.7,74.78333333333333,466.59
2026-01-09,DRV-001537,2,2,0,1.0000000000000000,1.25,60.85,1744.30
2026-01-09,DRV-001716,1,1,0,1.0000000000000000,6.833333333333333,62.166666666666664,825.83
2026-01-09,DRV-000501,2,2,0,1.0000000000000000,3.2,23.191666666666666,929.73
2026-01-09,DRV-001571,2,2,0,1.0000000000000000,3.25,63.333333333333336,459.66
2026-01-09,DRV-001417,1,0,1,0E-16,4.4,,0.00
2026-01-08,DRV-001860,1,0,0,0E-16,5.466666666666667,,0.00
2026-01-09,DRV-002443,2,1,1,0.5000000000000000,5.116666666666666,76.76666666666667,574.92
2026-01-08,DRV-002488,1,0,1,0E-16,6.2,,0.00
2026-01-09,DRV-001968,2,2,0,1.0000000000000000,1.1083333333333334,19.15,748.66
2026-01-09,DRV-000521,2,1,1,0.5000000000000000,3.1083333333333334,61.36666666666667,660.87
2026-01-08,DRV-001952,1,0,0,0E-16,5.916666666666667,,0.00
2026-01-09,DRV-000441,2,0,1,0E-16,2.091666666666667,,0.00
2026-01-09,DRV-000814,2,2,0,1.0000000000000000,2.975,64.21666666666667,132.02
2026-01-09,DRV-002350,1,0,0,0E-16,3.8,,0.00
2026-01-09,DRV-000515,1,1,0,1.0000000000000000,4.15,18.933333333333334,467.94
2026-01-08,DRV-000668,1,0,0,0E-16,4.95,,0.00
2026-01-08,DRV-001116,1,1,0,1.0000000000000000,4.533333333333333,62.8,78.96
2026-01-09,DRV-001236,1,1,0,1.0000000000000000,1.8333333333333333,64.81666666666666,188.33
2026-01-09,DRV-002287,1,0,0,0E-16,2.183333333333333,,0.00
2026-01-08,DRV-002371,1,0,1,0E-16,3.25,,0.00
2026-01-10,DRV-001127,1,1,0,1.0000000000000000,3.183333333333333,58.483333333333334,1065.76
2026-01-10,DRV-001392,1,1,0,1.0000000000000000,2.8333333333333335,79.36666666666666,520.17
2026-01-09,DRV-001863,1,1,0,1.0000000000000000,2.466666666666667,35.583333333333336,1387.52
2026-01-10,DRV-002548,2,2,0,1.0000000000000000,1.375,43.43333333333333,672.90
2026-01-10,DRV-001176,2,2,0,1.0000000000000000,4.983333333333333,74.69166666666666,1373.46
2026-01-10,DRV-000380,1,0,0,0E-16,1.4,,0.00
2026-01-10,DRV-000672,1,0,0,0E-16,5.116666666666666,,0.00
2026-01-10,DRV-001083,1,0,0,0E-16,2.45,,0.00
2026-01-10,DRV-000928,2,1,1,0.5000000000000000,3.183333333333333,21.783333333333335,412.97
2026-01-10,DRV-000176,1,1,0,1.0000000000000000,5.266666666666667,54.78333333333333,868.83
2026-01-10,DRV-000529,2,2,0,1.0000000000000000,3.7083333333333335,61.333333333333336,1040.40
2026-01-10,DRV-000669,3,3,0,1.0000000000000000,3.5722222222222224,37.78333333333333,1086.03
2026-01-10,DRV-000815,1,1,0,1.0000000000000000,0.9166666666666666,66.6,355.82
2026-01-10,DRV-002117,1,1,0,1.0000000000000000,4.0,32.666666666666664,260.32
2026-01-10,DRV-001892,2,1,1,0.5000000000000000,1.8,56.266666666666666,1131.58
2026-01-10,DRV-000364,2,2,0,1.0000000000000000,4.866666666666666,50.5,1219.22
2026-01-10,DRV-001691,4,4,0,1.0000000000000000,3.025,52.2125,1334.96
2026-01-10,DRV-000554,2,0,1,0E-16,1.575,,0.00
2026-01-10,DRV-001424,1,0,0,0E-16,2.7,,0.00
2026-01-10,DRV-002716,2,2,0,1.0000000000000000,5.691666666666666,60.2,345.63
2026-01-10,DRV-002058,1,1,0,1.0000000000000000,2.3333333333333335,55.016666666666666,379.58
2026-01-09,DRV-000771,1,1,0,1.0000000000000000,0.8166666666666667,23.433333333333334,701.29
2026-01-10,DRV-001596,1,1,0,1.0000000000000000,2.533333333333333,85.68333333333334,620.70
2026-01-09,DRV-000748,1,1,0,1.0000000000000000,4.566666666666666,65.51666666666667,254.70
2026-01-10,DRV-000798,1,1,0,1.0000000000000000,6.8,40.53333333333333,49.71
2026-01-10,DRV-001565,2,2,0,1.0000000000000000,4.875,61.25833333333333,989.03
2026-01-10,DRV-000704,2,2,0,1.0000000000000000,3.9833333333333334,30.391666666666666,633.01
2026-01-09,DRV-000096,1,1,0,1.0000000000000000,2.0166666666666666,48.5,95.64
2026-01-10,DRV-000725,1,0,1,0E-16,2.55,,0.00
2026-01-10,DRV-000819,1,0,1,0E-16,3.35,,0.00
2026-01-10,DRV-002070,1,1,0,1.0000000000000000,5.583333333333333,37.083333333333336,318.85
2026-01-09,DRV-001503,1,1,0,1.0000000000000000,5.833333333333333,22.583333333333332,106.22
2026-01-09,DRV-002203,1,0,0,0E-16,2.183333333333333,,0.00
2026-01-10,DRV-001782,3,2,0,0.6666666666666667,4.722222222222222,61.45,936.30
2026-01-10,DRV-002551,1,1,0,1.0000000000000000,4.45,40.21666666666667,391.42
2026-01-10,DRV-001339,1,1,0,1.0000000000000000,0.6,61.28333333333333,283.61
2026-01-09,DRV-001221,2,1,1,0.5000000000000000,0.9416666666666667,63.43333333333333,493.86
2026-01-10,DRV-000051,2,2,0,1.0000000000000000,4.366666666666666,28.925,417.02
2026-01-09,DRV-001370,1,1,0,1.0000000000000000,5.583333333333333,15.75,835.38
2026-01-10,DRV-000019,1,1,0,1.0000000000000000,0.4666666666666667,35.2,386.58
2026-01-10,DRV-000746,2,0,1,0E-16,2.716666666666667,,0.00
2026-01-10,DRV-001974,1,1,0,1.0000000000000000,5.366666666666666,38.93333333333333,198.82
2026-01-10,DRV-000027,1,1,0,1.0000000000000000,1.4833333333333334,55.15,481.42
2026-01-10,DRV-001202,1,1,0,1.0000000000000000,3.0,39.93333333333333,300.01
2026-01-10,DRV-002046,2,2,0,1.0000000000000000,4.366666666666666,30.733333333333334,1632.47
2026-01-09,DRV-002343,2,1,0,0.5000000000000000,2.25,82.85,67.02
2026-01-10,DRV-001108,1,1,0,1.0000000000000000,6.716666666666667,42.43333333333333,389.66
2026-01-10,DRV-001794,1,0,0,0E-16,4.85,,0.00
2026-01-10,DRV-002453,1,1,0,1.0000000000000000,6.1,68.61666666666666,292.55
2026-01-10,DRV-001291,1,0,0,0E-16,3.216666666666667,,0.00
2026-01-10,DRV-002082,2,1,1,0.5000000000000000,4.308333333333334,76.18333333333334,221.03
2026-01-10,DRV-001324,1,1,0,1.0000000000000000,1.3,40.983333333333334,533.77
2026-01-10,DRV-000836,2,2,0,1.0000000000000000,5.666666666666667,49.94166666666667,1216.88
2026-01-09,DRV-000028,1,1,0,1.0000000000000000,3.9,38.03333333333333,408.52
2026-01-10,DRV-001895,1,1,0,1.0000000000000000,4.633333333333334,25.433333333333334,673.13
2026-01-10,DRV-002148,1,1,0,1.0000000000000000,5.733333333333333,50.65,458.86
2026-01-10,DRV-000761,2,2,0,1.0000000000000000,2.408333333333333,72.39166666666667,608.34
2026-01-10,DRV-002363,1,1,0,1.0000000000000000,6.983333333333333,70.4,1299.91
2026-01-09,DRV-000723,1,0,1,0E-16,5.816666666666666,,0.00
2026-01-10,DRV-002489,1,1,0,1.0000000000000000,5.683333333333334,72.06666666666666,575.05
2026-01-11,DRV-002588,2,2,0,1.0000000000000000,2.908333333333333,50.61666666666667,1329.10
2026-01-10,DRV-002777,1,1,0,1.0000000000000000,2.7333333333333334,11.283333333333333,732.92
2026-01-11,DRV-001389,1,1,0,1.0000000000000000,1.35,66.06666666666666,605.10
2026-01-11,DRV-001901,1,0,1,0E-16,6.383333333333334,,0.00
2026-01-11,DRV-000397,1,1,0,1.0000000000000000,4.666666666666667,86.08333333333333,514.62
2026-01-11,DRV-001668,2,0,1,0E-16,1.8583333333333334,,0.00
2026-01-11,DRV-000885,1,1,0,1.0000000000000000,6.983333333333333,69.2,146.30
2026-01-10,DRV-000995,2,2,0,1.0000000000000000,3.925,62.9,325.64
2026-01-11,DRV-001040,1,0,0,0E-16,6.75,,0.00
2026-01-11,DRV-000926,1,1,0,1.0000000000000000,3.85,76.7,355.85
2026-01-11,DRV-001261,2,1,1,0.5000000000000000,4.258333333333334,23.35,574.04
2026-01-11,DRV-001927,1,1,0,1.0000000000000000,1.05,86.41666666666667,402.22
2026-01-11,DRV-001779,1,1,0,1.0000000000000000,5.716666666666667,84.7,209.40
2026-01-11,DRV-000016,1,0,0,0E-16,4.983333333333333,,0.00
2026-01-11,DRV-002536,1,1,0,1.0000000000000000,0.4166666666666667,75.46666666666667,408.57
2026-01-11,DRV-000829,4,3,0,0.7500000000000000,4.616666666666666,36.672222222222224,1434.32
2026-01-11,DRV-001880,1,1,0,1.0000000000000000,0.7333333333333333,65.08333333333333,129.45
2026-01-11,DRV-000427,2,2,0,1.0000000000000000,4.116666666666666,43.625,1088.93
2026-01-11,DRV-001196,1,0,1,0E-16,3.05,,0.00
2026-01-10,DRV-002213,1,1,0,1.0000000000000000,5.616666666666666,25.766666666666666,653.06
2026-01-11,DRV-000960,1,1,0,1.0000000000000000,1.05,73.88333333333334,901.20
2026-01-11,DRV-002380,2,2,0,1.0000000000000000,2.8333333333333335,73.45833333333333,403.00
2026-01-10,DRV-001992,1,1,0,1.0000000000000000,6.183333333333334,24.316666666666666,764.68
2026-01-11,DRV-002341,1,1,0,1.0000000000000000,2.3,51.266666666666666,471.16
2026-01-11,DRV-000303,2,2,0,1.0000000000000000,1.8166666666666667,44.391666666666666,1205.97
2026-01-11,DRV-000879,1,1,0,1.0000000000000000,4.833333333333333,13.766666666666667,108.73
2026-01-10,DRV-001070,2,2,0,1.0000000000000000,3.0083333333333333,61.575,1645.93
2026-01-11,DRV-001135,1,1,0,1.0000000000000000,6.883333333333334,15.766666666666667,723.49
2026-01-11,DRV-000096,1,1,0,1.0000000000000000,2.6166666666666667,88.05,427.82
2026-01-11,DRV-002167,1,1,0,1.0000000000000000,2.65,60.3,497.06
2026-01-11,DRV-002173,2,2,0,1.0000000000000000,5.341666666666667,63.05,918.20
2026-01-11,DRV-001063,1,0,0,0E-16,2.65,,0.00
2026-01-11,DRV-002799,1,1,0,1.0000000000000000,1.35,8.066666666666666,241.64
2026-01-10,DRV-001489,1,1,0,1.0000000000000000,0.48333333333333334,86.95,570.82
2026-01-11,DRV-001352,1,1,0,1.0000000000000000,4.35,15.25,348.86
2026-01-11,DRV-001829,2,2,0,1.0000000000000000,2.9833333333333334,65.68333333333334,306.87
2026-01-11,DRV-002643,1,1,0,1.0000000000000000,6.55,6.116666666666666,106.14
2026-01-11,DRV-000110,2,1,0,0.5000000000000000,4.008333333333334,66.91666666666667,235.66
2026-01-11,DRV-002337,2,1,1,0.5000000000000000,3.408333333333333,51.61666666666667,788.65
2026-01-11,DRV-000308,2,0,0,0E-16,6.325,,0.00
2026-01-11,DRV-002089,2,1,1,0.5000000000000000,3.3916666666666666,24.416666666666668,100.05
2026-01-10,DRV-000767,1,1,0,1.0000000000000000,0.8833333333333333,58.15,613.39
2026-01-11,DRV-002210,1,1,0,1.0000000000000000,5.4,74.78333333333333,565.81
2026-01-11,DRV-000158,1,0,0,0E-16,6.933333333333334,,0.00
2026-01-11,DRV-000669,2,2,0,1.0000000000000000,6.108333333333333,45.983333333333334,497.16
2026-01-11,DRV-001369,2,1,0,0.5000000000000000,2.691666666666667,80.15,590.12
2026-01-11,DRV-000488,1,1,0,1.0000000000000000,5.116666666666666,37.583333333333336,358.46
2026-01-11,DRV-002701,1,1,0,1.0000000000000000,4.766666666666667,67.96666666666667,487.74
2026-01-11,DRV-000904,2,2,0,1.0000000000000000,3.658333333333333,53.016666666666666,937.49
2026-01-11,DRV-002749,2,2,0,1.0000000000000000,3.125,51.108333333333334,746.55
2026-01-11,DRV-001497,1,1,0,1.0000000000000000,1.05,49.25,65.36
2026-01-11,DRV-002512,1,1,0,1.0000000000000000,4.366666666666666,85.31666666666666,572.83
2026-01-10,DRV-000391,1,1,0,1.0000000000000000,3.1333333333333333,86.58333333333333,186.62
2026-01-10,DRV-002484,1,1,0,1.0000000000000000,0.7,73.1,854.64
2026-01-11,DRV-000345,1,1,0,1.0000000000000000,5.15,8.516666666666667,48.40
2026-01-11,DRV-000583,1,1,0,1.0000000000000000,2.6666666666666665,83.01666666666667,416.21
2026-01-11,DRV-000572,1,1,0,1.0000000000000000,5.366666666666666,44.53333333333333,150.98
2026-01-10,DRV-002386,1,1,0,1.0000000000000000,6.116666666666666,8.366666666666667,62.02
2026-01-11,DRV-000977,1,1,0,1.0000000000000000,1.6333333333333333,16.933333333333334,532.00
2026-01-11,DRV-000973,2,0,1,0E-16,4.975,,0.00
2026-01-11,DRV-002711,1,1,0,1.0000000000000000,0.35,77.58333333333333,195.31
2026-01-11,DRV-002020,1,1,0,1.0000000000000000,6.2,43.083333333333336,109.55
2026-01-12,DRV-001020,2,1,1,0.5000000000000000,4.108333333333333,81.2,772.62
2026-01-12,DRV-001452,2,2,0,1.0000000000000000,5.941666666666666,59.59166666666667,834.35
2026-01-12,DRV-002591,2,2,0,1.0000000000000000,2.283333333333333,62.733333333333334,992.13
2026-01-12,DRV-000919,2,1,1,0.5000000000000000,1.325,5.166666666666667,127.96
2026-01-12,DRV-001015,1,1,0,1.0000000000000000,6.333333333333333,52.333333333333336,92.33
2026-01-12,DRV-000608,1,0,0,0E-16,6.333333333333333,,0.00
2026-01-12,DRV-002018,2,2,0,1.0000000000000000,4.658333333333333,51.075,718.05
2026-01-11,DRV-000340,1,1,0,1.0000000000000000,4.083333333333333,38.733333333333334,112.27
2026-01-12,DRV-002675,1,1,0,1.0000000000000000,4.683333333333334,8.466666666666667,111.66
2026-01-11,DRV-000428,2,2,0,1.0000000000000000,3.8,39.65833333333333,777.76
2026-01-12,DRV-000671,2,1,0,0.5000000000000000,3.0,13.083333333333334,645.15
2026-01-12,DRV-000009,1,1,0,1.0000000000000000,0.75,87.86666666666666,588.69
2026-01-12,DRV-000617,2,1,0,0.5000000000000000,6.508333333333334,49.11666666666667,598.75
2026-01-12,DRV-002705,2,1,0,0.5000000000000000,5.133333333333334,18.6,429.49
2026-01-11,DRV-002289,1,1,0,1.0000000000000000,4.916666666666667,12.166666666666666,809.52
2026-01-12,DRV-002369,2,2,0,1.0000000000000000,4.791666666666667,59.791666666666664,601.67
2026-01-12,DRV-000347,3,2,0,0.6666666666666667,4.072222222222222,55.88333333333333,731.85
2026-01-12,DRV-001299,1,0,1,0E-16,1.4333333333333333,,0.00
2026-01-12,DRV-000146,1,1,0,1.0000000000000000,4.0,77.2,583.18
2026-01-11,DRV-000304,1,1,0,1.0000000000000000,0.7166666666666667,84.16666666666667,565.38
2026-01-12,DRV-001034,1,0,0,0E-16,3.216666666666667,,0.00
2026-01-11,DRV-001177,1,1,0,1.0000000000000000,1.3666666666666667,47.2,340.37
2026-01-12,DRV-000971,1,1,0,1.0000000000000000,1.2333333333333334,15.783333333333333,415.94
2026-01-12,DRV-000242,1,1,0,1.0000000000000000,6.416666666666667,60.38333333333333,397.32
2026-01-11,DRV-000615,1,1,0,1.0000000000000000,1.7,44.016666666666666,215.28
2026-01-12,DRV-001434,2,2,0,1.0000000000000000,1.2083333333333333,40.125,257.22
2026-01-11,DRV-000305,1,1,0,1.0000000000000000,3.783333333333333,49.21666666666667,155.16
2026-01-12,DRV-002513,2,1,0,0.5000000000000000,4.583333333333333,18.25,121.07
2026-01-12,DRV-000680,6,5,0,0.8333333333333333,4.155555555555556,48.333333333333336,2132.99
2026-01-12,DRV-002198,1,1,0,1.0000000000000000,4.866666666666666,77.4,566.64
2026-01-12,DRV-002350,3,3,0,1.0000000000000000,1.472222222222222,49.56666666666667,1703.83
2026-01-11,DRV-000861,1,0,0,0E-16,3.3833333333333333,,0.00
2026-01-12,DRV-002460,1,1,0,1.0000000000000000,0.3333333333333333,8.033333333333333,322.98
2026-01-12,DRV-002692,2,1,0,0.5000000000000000,5.233333333333333,55.85,341.21
2026-01-12,DRV-001767,1,1,0,1.0000000000000000,5.616666666666666,5.683333333333334,369.14
